timestamp_sec,model_name,phase,frequency_mhz,power_w,junction_temp_c
98.16,Gemma-2-9B,0,2400,5.736,33.105
98.17,Gemma-2-9B,0,2400,5.947,33.108
98.18,Gemma-2-9B,0,2400,5.786,33.108
98.19,Gemma-2-9B,0,2400,5.875,33.108
98.2,Gemma-2-9B,0,2400,5.955,33.112
98.21,Gemma-2-9B,0,2400,5.847,33.113
98.22,Gemma-2-9B,0,2400,5.72,33.115
98.23,Gemma-2-9B,0,2400,5.68,33.113
98.24,Gemma-2-9B,0,2400,5.751,33.12
98.25,Gemma-2-9B,0,2400,6.004,33.12
98.26,Gemma-2-9B,0,2400,5.812,33.126
98.27,Gemma-2-9B,0,2400,5.802,33.123
98.28,Gemma-2-9B,0,2400,5.782,33.123
98.29,Gemma-2-9B,0,2400,5.912,33.122
98.3,Gemma-2-9B,0,2400,5.705,33.121
98.31,Gemma-2-9B,0,2400,5.766,33.122
98.32,Gemma-2-9B,0,2400,5.705,33.122
98.33,Gemma-2-9B,0,2400,5.838,33.125
98.34,Gemma-2-9B,0,2400,5.828,33.125
98.35,Gemma-2-9B,0,2400,5.856,33.127
98.36,Gemma-2-9B,0,2400,5.789,33.128
98.37,Gemma-2-9B,0,2400,5.927,33.127
98.38,Gemma-2-9B,0,2400,5.702,33.126
98.39,Gemma-2-9B,0,2400,5.727,33.125
98.4,Gemma-2-9B,0,2400,5.891,33.125
98.41,Gemma-2-9B,0,2400,5.691,33.128
98.42,Gemma-2-9B,0,2400,5.62,33.128
98.43,Gemma-2-9B,0,2400,5.74,33.128
98.44,Gemma-2-9B,0,2400,5.735,33.127
98.45,Gemma-2-9B,0,2400,5.727,33.127
98.46,Gemma-2-9B,0,2400,5.75,33.131
98.47,Gemma-2-9B,0,2400,5.814,33.128
98.48,Gemma-2-9B,0,2400,5.826,33.128
98.49,Gemma-2-9B,0,2400,5.846,33.127
98.5,Gemma-2-9B,0,2400,5.76,33.128
98.51,Gemma-2-9B,0,2400,5.876,33.129
98.52,Gemma-2-9B,0,2400,5.864,33.129
98.53,Gemma-2-9B,0,2400,5.853,33.131
98.54,Gemma-2-9B,0,2400,5.725,33.133
98.55,Gemma-2-9B,0,2400,5.71,33.136
98.56,Gemma-2-9B,0,2400,5.623,33.138
98.57,Gemma-2-9B,0,2400,5.893,33.137
98.58,Gemma-2-9B,0,2400,5.781,33.138
98.59,Gemma-2-9B,0,2400,5.74,33.134
98.6,Gemma-2-9B,0,2400,5.83,33.133
98.61,Gemma-2-9B,0,2400,5.866,33.136
98.62,Gemma-2-9B,0,2400,5.682,33.14
98.63,Gemma-2-9B,0,2400,5.691,33.143
98.64,Gemma-2-9B,0,2400,5.793,33.143
98.65,Gemma-2-9B,0,2400,5.906,33.147
98.66,Gemma-2-9B,0,2400,5.759,33.148
98.67,Gemma-2-9B,0,2400,5.778,33.15
98.68,Gemma-2-9B,0,2400,5.745,33.15
98.69,Gemma-2-9B,0,2400,5.817,33.149
98.7,Gemma-2-9B,0,2400,5.82,33.15
98.71,Gemma-2-9B,0,2400,5.723,33.148
98.72,Gemma-2-9B,0,2400,5.787,33.15
98.73,Gemma-2-9B,0,2400,5.806,33.152
98.74,Gemma-2-9B,0,2400,5.846,33.152
98.75,Gemma-2-9B,0,2400,5.702,33.149
98.76,Gemma-2-9B,0,2400,5.802,33.152
98.77,Gemma-2-9B,0,2400,5.756,33.153
98.78,Gemma-2-9B,0,2400,5.795,33.153
98.79,Gemma-2-9B,0,2400,5.688,33.152
98.8,Gemma-2-9B,0,2400,5.85,33.156
98.81,Gemma-2-9B,0,2400,5.849,33.157
98.82,Gemma-2-9B,0,2400,5.804,33.154
98.83,Gemma-2-9B,0,2400,5.623,33.154
98.84,Gemma-2-9B,0,2400,5.917,33.156
98.85,Gemma-2-9B,0,2400,5.841,33.152
98.86,Gemma-2-9B,0,2400,5.839,33.152
98.87,Gemma-2-9B,0,2400,5.85,33.153
98.88,Gemma-2-9B,0,2400,5.808,33.153
98.89,Gemma-2-9B,0,2400,5.706,33.152
98.9,Gemma-2-9B,0,2400,5.782,33.154
98.91,Gemma-2-9B,0,2400,5.751,33.151
98.92,Gemma-2-9B,0,2400,5.876,33.154
98.93,Gemma-2-9B,0,2400,5.796,33.154
98.94,Gemma-2-9B,0,2400,5.782,33.157
98.95,Gemma-2-9B,0,2400,5.771,33.158
98.96,Gemma-2-9B,0,2400,5.734,33.155
98.97,Gemma-2-9B,0,2400,5.794,33.161
98.98,Gemma-2-9B,0,2400,5.822,33.159
98.99,Gemma-2-9B,0,2400,5.787,33.16
99.0,Gemma-2-9B,0,2400,5.887,33.157
99.01,Gemma-2-9B,0,2400,5.828,33.157
99.02,Gemma-2-9B,0,2400,5.893,33.16
99.03,Gemma-2-9B,0,2400,5.742,33.159
99.04,Gemma-2-9B,0,2400,5.793,33.162
99.05,Gemma-2-9B,0,2400,5.896,33.158
99.06,Gemma-2-9B,0,2400,5.72,33.156
99.07,Gemma-2-9B,0,2400,5.755,33.152
99.08,Gemma-2-9B,0,2400,5.805,33.15
99.09,Gemma-2-9B,0,2400,5.744,33.151
99.1,Gemma-2-9B,0,2400,5.763,33.149
99.11,Gemma-2-9B,0,2400,5.845,33.147
99.12,Gemma-2-9B,0,2400,5.919,33.146
99.13,Gemma-2-9B,0,2400,5.718,33.147
99.14,Gemma-2-9B,0,2400,5.725,33.146
99.15,Gemma-2-9B,0,2400,5.792,33.15
99.16,Gemma-2-9B,0,2400,5.783,33.152
99.17,Gemma-2-9B,0,2400,6.004,33.155
99.18,Gemma-2-9B,0,2400,5.743,33.153
99.19,Gemma-2-9B,0,2400,5.832,33.156
99.2,Gemma-2-9B,0,2400,5.764,33.159
99.21,Gemma-2-9B,0,2400,5.724,33.16
99.22,Gemma-2-9B,0,2400,5.823,33.157
99.23,Gemma-2-9B,0,2400,5.818,33.161
99.24,Gemma-2-9B,0,2400,5.835,33.164
99.25,Gemma-2-9B,0,2400,5.865,33.164
99.26,Gemma-2-9B,0,2400,5.748,33.167
99.27,Gemma-2-9B,0,2400,5.838,33.168
99.28,Gemma-2-9B,0,2400,5.792,33.166
99.29,Gemma-2-9B,0,2400,5.723,33.164
99.3,Gemma-2-9B,0,2400,5.842,33.164
99.31,Gemma-2-9B,0,2400,5.824,33.162
99.32,Gemma-2-9B,0,2400,5.728,33.162
99.33,Gemma-2-9B,0,2400,5.909,33.165
99.34,Gemma-2-9B,0,2400,5.782,33.162
99.35,Gemma-2-9B,0,2400,5.901,33.161
99.36,Gemma-2-9B,0,2400,5.933,33.162
99.37,Gemma-2-9B,0,2400,5.836,33.167
99.38,Gemma-2-9B,0,2400,5.884,33.168
99.39,Gemma-2-9B,0,2400,5.751,33.172
99.4,Gemma-2-9B,0,2400,5.809,33.171
99.41,Gemma-2-9B,0,2400,5.68,33.171
99.42,Gemma-2-9B,0,2400,5.685,33.173
99.43,Gemma-2-9B,0,2400,5.871,33.174
99.44,Gemma-2-9B,0,2400,5.695,33.174
99.45,Gemma-2-9B,0,2400,5.845,33.176
99.46,Gemma-2-9B,0,2400,5.802,33.176
99.47,Gemma-2-9B,0,2400,5.707,33.178
99.48,Gemma-2-9B,0,2400,5.826,33.176
99.49,Gemma-2-9B,0,2400,5.804,33.176
99.5,Gemma-2-9B,0,2400,5.704,33.174
99.51,Gemma-2-9B,0,2400,5.869,33.176
99.52,Gemma-2-9B,0,2400,5.827,33.177
99.53,Gemma-2-9B,0,2400,5.745,33.179
99.54,Gemma-2-9B,0,2400,5.762,33.182
99.55,Gemma-2-9B,0,2400,5.8,33.182
99.56,Gemma-2-9B,0,2400,6.009,33.184
99.57,Gemma-2-9B,0,2400,5.807,33.183
99.58,Gemma-2-9B,0,2400,5.694,33.184
99.59,Gemma-2-9B,0,2400,5.835,33.185
99.6,Gemma-2-9B,0,2400,5.692,33.182
99.61,Gemma-2-9B,0,2400,5.861,33.181
99.62,Gemma-2-9B,0,2400,5.856,33.182
99.63,Gemma-2-9B,0,2400,5.817,33.182
99.64,Gemma-2-9B,0,2400,5.762,33.186
99.65,Gemma-2-9B,0,2400,5.625,33.186
99.66,Gemma-2-9B,0,2400,5.778,33.187
99.67,Gemma-2-9B,0,2400,5.823,33.188
99.68,Gemma-2-9B,0,2400,5.798,33.19
99.69,Gemma-2-9B,0,2400,5.808,33.19
99.7,Gemma-2-9B,0,2400,5.702,33.192
99.71,Gemma-2-9B,0,2400,5.668,33.195
99.72,Gemma-2-9B,0,2400,5.753,33.195
99.73,Gemma-2-9B,0,2400,5.845,33.196
99.74,Gemma-2-9B,0,2400,5.838,33.199
99.75,Gemma-2-9B,0,2400,5.856,33.203
99.76,Gemma-2-9B,0,2400,5.735,33.204
99.77,Gemma-2-9B,0,2400,5.821,33.207
99.78,Gemma-2-9B,0,2400,5.914,33.207
99.79,Gemma-2-9B,0,2400,5.903,33.207
99.8,Gemma-2-9B,0,2400,5.801,33.207
99.81,Gemma-2-9B,0,2400,5.838,33.202
99.82,Gemma-2-9B,0,2400,5.779,33.202
99.83,Gemma-2-9B,0,2400,5.789,33.205
99.84,Gemma-2-9B,0,2400,5.729,33.21
99.85,Gemma-2-9B,0,2400,5.658,33.208
99.86,Gemma-2-9B,0,2400,5.687,33.209
99.87,Gemma-2-9B,0,2400,5.893,33.206
99.88,Gemma-2-9B,0,2400,5.865,33.205
99.89,Gemma-2-9B,0,2400,5.841,33.209
99.9,Gemma-2-9B,0,2400,5.719,33.207
99.91,Gemma-2-9B,0,2400,5.92,33.209
99.92,Gemma-2-9B,0,2400,5.946,33.208
99.93,Gemma-2-9B,0,2400,5.754,33.206
99.94,Gemma-2-9B,0,2400,5.797,33.208
99.95,Gemma-2-9B,0,2400,5.791,33.208
99.96,Gemma-2-9B,0,2400,5.759,33.208
99.97,Gemma-2-9B,0,2400,5.795,33.205
99.98,Gemma-2-9B,0,2400,5.736,33.206
99.99,Gemma-2-9B,0,2400,5.912,33.203
100.0,Gemma-2-9B,0,2400,5.751,33.199
100.01,Gemma-2-9B,0,2400,5.875,33.202
100.02,Gemma-2-9B,0,2400,5.764,33.206
100.03,Gemma-2-9B,0,2400,5.747,33.204
100.04,Gemma-2-9B,0,2400,5.794,33.203
100.05,Gemma-2-9B,0,2400,5.739,33.202
100.06,Gemma-2-9B,0,2400,5.674,33.202
100.07,Gemma-2-9B,0,2400,5.751,33.203
100.08,Gemma-2-9B,0,2400,5.891,33.206
100.09,Gemma-2-9B,0,2400,5.706,33.203
100.1,Gemma-2-9B,0,2400,5.89,33.204
100.11,Gemma-2-9B,0,2400,5.892,33.209
100.12,Gemma-2-9B,0,2400,5.74,33.21
100.13,Gemma-2-9B,0,2400,5.686,33.214
100.14,Gemma-2-9B,0,2400,5.843,33.213
100.15,Gemma-2-9B,0,2400,5.757,33.211
100.16,Gemma-2-9B,0,2400,5.723,33.212
100.17,Gemma-2-9B,0,2400,5.981,33.213
100.18,Gemma-2-9B,0,2400,5.708,33.214
100.19,Gemma-2-9B,0,2400,5.666,33.215
100.2,Gemma-2-9B,0,2400,5.73,33.218
100.21,Gemma-2-9B,0,2400,5.731,33.217
100.22,Gemma-2-9B,0,2400,5.678,33.217
100.23,Gemma-2-9B,0,2400,5.792,33.22
100.24,Gemma-2-9B,0,2400,5.8,33.223
100.25,Gemma-2-9B,0,2400,5.759,33.223
100.26,Gemma-2-9B,0,2400,5.926,33.222
100.27,Gemma-2-9B,0,2400,5.895,33.217
100.28,Gemma-2-9B,0,2400,5.736,33.216
100.29,Gemma-2-9B,0,2400,5.763,33.215
100.3,Gemma-2-9B,0,2400,5.829,33.216
100.31,Gemma-2-9B,0,2400,5.678,33.218
100.32,Gemma-2-9B,0,2400,5.868,33.217
100.33,Gemma-2-9B,0,2400,5.836,33.218
100.34,Gemma-2-9B,0,2400,5.773,33.217
100.35,Gemma-2-9B,0,2400,5.86,33.218
100.36,Gemma-2-9B,0,2400,5.752,33.214
100.37,Gemma-2-9B,0,2400,5.795,33.215
100.38,Gemma-2-9B,0,2400,5.914,33.214
100.39,Gemma-2-9B,0,2400,5.691,33.214
100.4,Gemma-2-9B,0,2400,5.737,33.213
100.41,Gemma-2-9B,0,2400,5.732,33.215
100.42,Gemma-2-9B,0,2400,5.65,33.214
100.43,Gemma-2-9B,0,2400,5.813,33.215
100.44,Gemma-2-9B,0,2400,5.8,33.214
100.45,Gemma-2-9B,0,2400,5.647,33.214
100.46,Gemma-2-9B,0,2400,5.763,33.216
100.47,Gemma-2-9B,0,2400,5.79,33.217
100.48,Gemma-2-9B,0,2400,5.831,33.219
100.49,Gemma-2-9B,0,2400,5.976,33.218
100.5,Gemma-2-9B,0,2400,5.884,33.217
100.51,Gemma-2-9B,0,2400,5.764,33.217
100.52,Gemma-2-9B,0,2400,5.952,33.213
100.53,Gemma-2-9B,0,2400,5.813,33.208
100.54,Gemma-2-9B,0,2400,5.84,33.207
100.55,Gemma-2-9B,0,2400,5.787,33.204
100.56,Gemma-2-9B,0,2400,5.778,33.204
100.57,Gemma-2-9B,0,2400,5.719,33.207
100.58,Gemma-2-9B,0,2400,5.844,33.208
100.59,Gemma-2-9B,0,2400,5.859,33.207
100.6,Gemma-2-9B,0,2400,5.683,33.209
100.61,Gemma-2-9B,0,2400,5.869,33.206
100.62,Gemma-2-9B,0,2400,5.729,33.207
100.63,Gemma-2-9B,0,2400,5.703,33.208
100.64,Gemma-2-9B,0,2400,5.8,33.208
100.65,Gemma-2-9B,0,2400,5.742,33.205
100.66,Gemma-2-9B,0,2400,5.837,33.206
100.67,Gemma-2-9B,0,2400,5.784,33.206
100.68,Gemma-2-9B,0,2400,5.705,33.207
100.69,Gemma-2-9B,0,2400,5.725,33.203
100.7,Gemma-2-9B,0,2400,5.754,33.204
100.71,Gemma-2-9B,0,2400,5.684,33.205
100.72,Gemma-2-9B,0,2400,5.792,33.209
100.73,Gemma-2-9B,0,2400,5.888,33.212
100.74,Gemma-2-9B,0,2400,5.922,33.214
100.75,Gemma-2-9B,0,2400,5.84,33.216
100.76,Gemma-2-9B,0,2400,5.691,33.215
100.77,Gemma-2-9B,0,2400,5.826,33.218
100.78,Gemma-2-9B,0,2400,5.733,33.221
100.79,Gemma-2-9B,0,2400,5.807,33.22
100.8,Gemma-2-9B,0,2400,5.764,33.222
100.81,Gemma-2-9B,0,2400,5.785,33.222
100.82,Gemma-2-9B,0,2400,5.761,33.222
100.83,Gemma-2-9B,0,2400,5.699,33.222
100.84,Gemma-2-9B,0,2400,5.885,33.224
100.85,Gemma-2-9B,0,2400,5.843,33.228
100.86,Gemma-2-9B,0,2400,5.919,33.23
100.87,Gemma-2-9B,0,2400,5.946,33.231
100.88,Gemma-2-9B,0,2400,5.75,33.233
100.89,Gemma-2-9B,0,2400,5.844,33.232
100.9,Gemma-2-9B,0,2400,5.835,33.23
100.91,Gemma-2-9B,0,2400,5.849,33.232
100.92,Gemma-2-9B,0,2400,5.677,33.231
100.93,Gemma-2-9B,0,2400,5.742,33.227
100.94,Gemma-2-9B,0,2400,5.708,33.228
100.95,Gemma-2-9B,0,2400,5.774,33.227
100.96,Gemma-2-9B,0,2400,5.739,33.224
100.97,Gemma-2-9B,0,2400,5.724,33.223
100.98,Gemma-2-9B,0,2400,5.785,33.225
100.99,Gemma-2-9B,0,2400,5.79,33.223
101.0,Gemma-2-9B,0,2400,5.8,33.225
101.01,Gemma-2-9B,0,2400,5.89,33.225
101.02,Gemma-2-9B,0,2400,5.82,33.224
101.03,Gemma-2-9B,0,2400,5.808,33.226
101.04,Gemma-2-9B,0,2400,5.784,33.226
101.05,Gemma-2-9B,0,2400,5.829,33.228
101.06,Gemma-2-9B,0,2400,5.783,33.229
101.07,Gemma-2-9B,0,2400,5.861,33.23
101.08,Gemma-2-9B,0,2400,5.787,33.23
101.09,Gemma-2-9B,0,2400,5.838,33.231
101.1,Gemma-2-9B,0,2400,5.875,33.232
101.11,Gemma-2-9B,0,2400,5.853,33.23
101.12,Gemma-2-9B,0,2400,5.79,33.232
101.13,Gemma-2-9B,0,2400,5.845,33.231
101.14,Gemma-2-9B,0,2400,5.82,33.229
101.15,Gemma-2-9B,0,2400,5.951,33.229
101.16,Gemma-2-9B,0,2400,5.806,33.23
101.17,Gemma-2-9B,0,2400,5.81,33.232
101.18,Gemma-2-9B,0,2400,5.716,33.23
101.19,Gemma-2-9B,0,2400,5.856,33.228
101.2,Gemma-2-9B,0,2400,5.86,33.227
101.21,Gemma-2-9B,0,2400,5.902,33.23
101.22,Gemma-2-9B,0,2400,5.871,33.231
101.23,Gemma-2-9B,0,2400,5.915,33.229
101.24,Gemma-2-9B,0,2400,5.774,33.228
101.25,Gemma-2-9B,0,2400,5.648,33.23
101.26,Gemma-2-9B,0,2400,5.817,33.231
101.27,Gemma-2-9B,0,2400,5.847,33.23
101.28,Gemma-2-9B,0,2400,5.712,33.229
101.29,Gemma-2-9B,0,2400,5.796,33.231
101.3,Gemma-2-9B,0,2400,5.722,33.228
101.31,Gemma-2-9B,0,2400,5.645,33.234
101.32,Gemma-2-9B,0,2400,5.813,33.241
101.33,Gemma-2-9B,0,2400,5.767,33.244
101.34,Gemma-2-9B,0,2400,5.829,33.243
101.35,Gemma-2-9B,0,2400,5.772,33.244
101.36,Gemma-2-9B,0,2400,5.768,33.245
101.37,Gemma-2-9B,0,2400,5.858,33.244
101.38,Gemma-2-9B,0,2400,5.654,33.243
101.39,Gemma-2-9B,0,2400,5.783,33.244
101.4,Gemma-2-9B,0,2400,5.919,33.246
101.41,Gemma-2-9B,0,2400,5.793,33.243
101.42,Gemma-2-9B,0,2400,5.829,33.243
101.43,Gemma-2-9B,0,2400,5.744,33.244
101.44,Gemma-2-9B,0,2400,5.859,33.245
101.45,Gemma-2-9B,0,2400,5.739,33.244
101.46,Gemma-2-9B,0,2400,5.732,33.246
101.47,Gemma-2-9B,0,2400,5.805,33.246
101.48,Gemma-2-9B,0,2400,5.854,33.247
101.49,Gemma-2-9B,0,2400,5.792,33.248
101.5,Gemma-2-9B,0,2400,5.696,33.247
101.51,Gemma-2-9B,0,2400,5.775,33.246
101.52,Gemma-2-9B,0,2400,5.834,33.251
101.53,Gemma-2-9B,0,2400,5.951,33.255
101.54,Gemma-2-9B,0,2400,5.906,33.258
101.55,Gemma-2-9B,0,2400,5.861,33.26
101.56,Gemma-2-9B,0,2400,5.784,33.259
101.57,Gemma-2-9B,0,2400,5.758,33.257
101.58,Gemma-2-9B,0,2400,5.666,33.26
101.59,Gemma-2-9B,0,2400,5.732,33.26
101.6,Gemma-2-9B,0,2400,5.795,33.257
101.61,Gemma-2-9B,0,2400,5.752,33.254
101.62,Gemma-2-9B,0,2400,5.866,33.254
101.63,Gemma-2-9B,0,2400,5.768,33.257
101.64,Gemma-2-9B,0,2400,5.911,33.257
101.65,Gemma-2-9B,0,2400,5.728,33.258
101.66,Gemma-2-9B,0,2400,5.771,33.258
101.67,Gemma-2-9B,0,2400,5.827,33.256
101.68,Gemma-2-9B,0,2400,5.721,33.259
101.69,Gemma-2-9B,0,2400,5.917,33.256
101.7,Gemma-2-9B,0,2400,5.914,33.259
101.71,Gemma-2-9B,0,2400,5.84,33.26
101.72,Gemma-2-9B,0,2400,5.674,33.261
101.73,Gemma-2-9B,0,2400,5.88,33.261
101.74,Gemma-2-9B,0,2400,5.773,33.26
101.75,Gemma-2-9B,0,2400,5.829,33.26
101.76,Gemma-2-9B,0,2400,5.788,33.263
101.77,Gemma-2-9B,0,2400,5.792,33.263
101.78,Gemma-2-9B,0,2400,5.654,33.263
101.79,Gemma-2-9B,0,2400,5.62,33.263
101.8,Gemma-2-9B,0,2400,5.696,33.262
101.81,Gemma-2-9B,0,2400,5.878,33.264
101.82,Gemma-2-9B,0,2400,5.778,33.268
101.83,Gemma-2-9B,0,2400,5.821,33.271
101.84,Gemma-2-9B,0,2400,5.755,33.275
101.85,Gemma-2-9B,0,2400,5.71,33.275
101.86,Gemma-2-9B,0,2400,5.789,33.276
101.87,Gemma-2-9B,0,2400,5.825,33.271
101.88,Gemma-2-9B,0,2400,5.903,33.271
101.89,Gemma-2-9B,0,2400,5.816,33.273
101.9,Gemma-2-9B,0,2400,5.84,33.274
101.91,Gemma-2-9B,0,2400,5.841,33.269
101.92,Gemma-2-9B,0,2400,5.787,33.269
101.93,Gemma-2-9B,0,2400,5.85,33.269
101.94,Gemma-2-9B,0,2400,5.776,33.269
101.95,Gemma-2-9B,0,2400,5.879,33.27
101.96,Gemma-2-9B,0,2400,5.813,33.27
101.97,Gemma-2-9B,0,2400,5.812,33.272
101.98,Gemma-2-9B,0,2400,5.829,33.27
101.99,Gemma-2-9B,0,2400,5.754,33.268
102.0,Gemma-2-9B,0,2400,5.815,33.268
102.01,Gemma-2-9B,0,2400,5.871,33.268
102.02,Gemma-2-9B,0,2400,5.71,33.266
102.03,Gemma-2-9B,0,2400,5.872,33.268
102.04,Gemma-2-9B,0,2400,5.975,33.268
102.05,Gemma-2-9B,0,2400,5.855,33.266
102.06,Gemma-2-9B,0,2400,5.65,33.269
102.07,Gemma-2-9B,0,2400,5.899,33.269
102.08,Gemma-2-9B,0,2400,5.727,33.272
102.09,Gemma-2-9B,0,2400,5.651,33.273
102.1,Gemma-2-9B,0,2400,5.823,33.275
102.11,Gemma-2-9B,0,2400,5.845,33.277
102.12,Gemma-2-9B,0,2400,5.822,33.281
102.13,Gemma-2-9B,0,2400,5.766,33.286
102.14,Gemma-2-9B,0,2400,5.734,33.285
102.15,Gemma-2-9B,0,2400,5.713,33.285
102.16,Gemma-2-9B,0,2400,5.782,33.287
102.17,Gemma-2-9B,0,2400,5.762,33.287
102.18,Gemma-2-9B,0,2400,5.727,33.287
102.19,Gemma-2-9B,0,2400,5.685,33.29
102.2,Gemma-2-9B,0,2400,5.841,33.29
102.21,Gemma-2-9B,0,2400,5.862,33.292
102.22,Gemma-2-9B,0,2400,5.814,33.294
102.23,Gemma-2-9B,0,2400,5.753,33.293
102.24,Gemma-2-9B,0,2400,5.877,33.294
102.25,Gemma-2-9B,0,2400,5.835,33.297
102.26,Gemma-2-9B,0,2400,5.729,33.294
102.27,Gemma-2-9B,0,2400,5.92,33.295
102.28,Gemma-2-9B,0,2400,5.922,33.297
102.29,Gemma-2-9B,0,2400,5.808,33.297
102.3,Gemma-2-9B,0,2400,5.763,33.3
102.31,Gemma-2-9B,0,2400,5.911,33.303
102.32,Gemma-2-9B,0,2400,5.954,33.301
102.33,Gemma-2-9B,0,2400,5.959,33.302
102.34,Gemma-2-9B,0,2400,5.95,33.306
102.35,Gemma-2-9B,0,2400,5.91,33.305
102.36,Gemma-2-9B,0,2400,5.79,33.308
102.37,Gemma-2-9B,0,2400,5.765,33.308
102.38,Gemma-2-9B,0,2400,5.825,33.31
102.39,Gemma-2-9B,0,2400,5.804,33.311
102.4,Gemma-2-9B,0,2400,5.677,33.313
102.41,Gemma-2-9B,0,2400,5.815,33.315
102.42,Gemma-2-9B,0,2400,5.745,33.316
102.43,Gemma-2-9B,0,2400,5.81,33.318
102.44,Gemma-2-9B,0,2400,5.819,33.32
102.45,Gemma-2-9B,0,2400,5.805,33.325
102.46,Gemma-2-9B,0,2400,5.731,33.326
102.47,Gemma-2-9B,0,2400,5.755,33.326
102.48,Gemma-2-9B,0,2400,5.726,33.329
102.49,Gemma-2-9B,0,2400,5.889,33.329
102.5,Gemma-2-9B,0,2400,5.654,33.328
102.51,Gemma-2-9B,0,2400,5.764,33.329
102.52,Gemma-2-9B,0,2400,5.702,33.33
102.53,Gemma-2-9B,0,2400,5.897,33.331
102.54,Gemma-2-9B,0,2400,5.832,33.33
102.55,Gemma-2-9B,0,2400,5.704,33.333
102.56,Gemma-2-9B,0,2400,5.787,33.332
102.57,Gemma-2-9B,0,2400,5.984,33.331
102.58,Gemma-2-9B,0,2400,5.77,33.329
102.59,Gemma-2-9B,0,2400,5.829,33.33
102.6,Gemma-2-9B,0,2400,5.841,33.329
102.61,Gemma-2-9B,0,2400,5.733,33.325
102.62,Gemma-2-9B,0,2400,5.902,33.325
102.63,Gemma-2-9B,0,2400,5.688,33.331
102.64,Gemma-2-9B,0,2400,5.855,33.33
102.65,Gemma-2-9B,0,2400,5.859,33.329
102.66,Gemma-2-9B,0,2400,5.819,33.331
102.67,Gemma-2-9B,0,2400,5.761,33.332
102.68,Gemma-2-9B,0,2400,5.828,33.332
102.69,Gemma-2-9B,0,2400,5.864,33.335
102.7,Gemma-2-9B,0,2400,5.712,33.334
102.71,Gemma-2-9B,0,2400,5.73,33.334
102.72,Gemma-2-9B,0,2400,5.709,33.335
102.73,Gemma-2-9B,0,2400,5.751,33.339
102.74,Gemma-2-9B,0,2400,5.951,33.335
102.75,Gemma-2-9B,0,2400,5.901,33.337
102.76,Gemma-2-9B,0,2400,5.76,33.342
102.77,Gemma-2-9B,0,2400,5.833,33.339
102.78,Gemma-2-9B,0,2400,5.732,33.343
102.79,Gemma-2-9B,0,2400,5.805,33.343
102.8,Gemma-2-9B,0,2400,5.698,33.346
102.81,Gemma-2-9B,0,2400,5.69,33.348
102.82,Gemma-2-9B,0,2400,5.856,33.352
102.83,Gemma-2-9B,0,2400,5.796,33.353
102.84,Gemma-2-9B,0,2400,5.823,33.356
102.85,Gemma-2-9B,0,2400,5.856,33.361
102.86,Gemma-2-9B,0,2400,5.885,33.363
102.87,Gemma-2-9B,0,2400,5.689,33.362
102.88,Gemma-2-9B,0,2400,5.671,33.361
102.89,Gemma-2-9B,0,2400,5.831,33.362
102.9,Gemma-2-9B,0,2400,5.675,33.359
102.91,Gemma-2-9B,0,2400,5.822,33.357
102.92,Gemma-2-9B,0,2400,5.834,33.362
102.93,Gemma-2-9B,0,2400,5.821,33.36
102.94,Gemma-2-9B,0,2400,5.796,33.358
102.95,Gemma-2-9B,0,2400,5.791,33.358
102.96,Gemma-2-9B,0,2400,5.896,33.36
102.97,Gemma-2-9B,0,2400,5.782,33.363
102.98,Gemma-2-9B,0,2400,5.804,33.362
102.99,Gemma-2-9B,0,2400,5.852,33.36
103.0,Gemma-2-9B,0,2400,5.79,33.361
103.01,Gemma-2-9B,0,2400,5.775,33.363
103.02,Gemma-2-9B,0,2400,5.891,33.364
103.03,Gemma-2-9B,0,2400,5.683,33.362
103.04,Gemma-2-9B,0,2400,5.788,33.364
103.05,Gemma-2-9B,0,2400,5.66,33.363
103.06,Gemma-2-9B,0,2400,5.793,33.365
103.07,Gemma-2-9B,0,2400,5.67,33.368
103.08,Gemma-2-9B,0,2400,5.826,33.37
103.09,Gemma-2-9B,0,2400,5.741,33.371
103.1,Gemma-2-9B,0,2400,5.842,33.372
103.11,Gemma-2-9B,0,2400,5.803,33.369
103.12,Gemma-2-9B,0,2400,5.698,33.376
103.13,Gemma-2-9B,0,2400,5.746,33.376
103.14,Gemma-2-9B,0,2400,5.922,33.38
103.15,Gemma-2-9B,0,2400,5.729,33.38
103.16,Gemma-2-9B,0,2400,5.766,33.382
103.17,Gemma-2-9B,0,2400,5.824,33.385
103.18,Gemma-2-9B,0,2400,5.599,33.386
103.19,Gemma-2-9B,0,2400,5.864,33.389
103.2,Gemma-2-9B,0,2400,5.728,33.389
103.21,Gemma-2-9B,0,2400,5.731,33.393
103.22,Gemma-2-9B,0,2400,5.877,33.394
103.23,Gemma-2-9B,0,2400,5.763,33.395
103.24,Gemma-2-9B,0,2400,5.802,33.397
103.25,Gemma-2-9B,0,2400,5.675,33.401
103.26,Gemma-2-9B,0,2400,5.805,33.401
103.27,Gemma-2-9B,0,2400,5.693,33.402
103.28,Gemma-2-9B,0,2400,5.952,33.402
103.29,Gemma-2-9B,0,2400,5.868,33.401
103.3,Gemma-2-9B,0,2400,5.853,33.402
103.31,Gemma-2-9B,0,2400,5.765,33.403
103.32,Gemma-2-9B,0,2400,5.833,33.401
